type,value,context,score,reason
regkey,HKEY_USERS\.DEFAULT\Software\Microsoft\SystemCertificates\My\PhysicalStores,registry,0,low_signal
regkey,HKEY_USERS\.DEFAULT\Software\Microsoft\SystemCertificates\My,registry,0,low_signal
regkey,HKEY_USERS\.DEFAULT\Control Panel\International\sYearMonth,registry,0,low_signal
regkey,HKEY_USERS\.DEFAULT\Control Panel\International\sTimeFormat,registry,0,low_signal
regkey,HKEY_USERS\.DEFAULT\Control Panel\International\sThousand,registry,0,low_signal
regkey,HKEY_USERS\.DEFAULT\Control Panel\International\sShortTime,registry,0,low_signal
regkey,HKEY_USERS\.DEFAULT\Control Panel\International\sShortDate,registry,0,low_signal
regkey,HKEY_USERS\.DEFAULT\Control Panel\International\sPositiveSign,registry,0,low_signal
regkey,HKEY_USERS\.DEFAULT\Control Panel\International\sNegativeSign,registry,0,low_signal
regkey,HKEY_USERS\.DEFAULT\Control Panel\International\sNativeDigits,registry,0,low_signal
regkey,HKEY_USERS\.DEFAULT\Control Panel\International\sMonThousandSep,registry,0,low_signal
regkey,HKEY_USERS\.DEFAULT\Control Panel\International\sMonGrouping,registry,0,low_signal
regkey,HKEY_USERS\.DEFAULT\Control Panel\International\sMonDecimalSep,registry,0,low_signal
regkey,HKEY_USERS\.DEFAULT\Control Panel\International\sLongDate,registry,0,low_signal
regkey,HKEY_USERS\.DEFAULT\Control Panel\International\sList,registry,0,low_signal
regkey,HKEY_USERS\.DEFAULT\Control Panel\International\sGrouping,registry,0,low_signal
regkey,HKEY_USERS\.DEFAULT\Control Panel\International\sDecimal,registry,0,low_signal
regkey,HKEY_USERS\.DEFAULT\Control Panel\International\sCurrency,registry,0,low_signal
regkey,HKEY_USERS\.DEFAULT\Control Panel\International\s2359,registry,0,low_signal
regkey,HKEY_USERS\.DEFAULT\Control Panel\International\s1159,registry,0,low_signal
regkey,HKEY_USERS\.DEFAULT\Control Panel\International\iPaperSize,registry,0,low_signal
regkey,HKEY_USERS\.DEFAULT\Control Panel\International\iNegNumber,registry,0,low_signal
regkey,HKEY_USERS\.DEFAULT\Control Panel\International\iNegCurr,registry,0,low_signal
regkey,HKEY_USERS\.DEFAULT\Control Panel\International\iMeasure,registry,0,low_signal
regkey,HKEY_USERS\.DEFAULT\Control Panel\International\iLZero,registry,0,low_signal
regkey,HKEY_USERS\.DEFAULT\Control Panel\International\iFirstWeekOfYear,registry,0,low_signal
regkey,HKEY_USERS\.DEFAULT\Control Panel\International\iFirstDayOfWeek,registry,0,low_signal
regkey,HKEY_USERS\.DEFAULT\Control Panel\International\iDigits,registry,0,low_signal
regkey,HKEY_USERS\.DEFAULT\Control Panel\International\iCurrency,registry,0,low_signal
regkey,HKEY_USERS\.DEFAULT\Control Panel\International\iCurrDigits,registry,0,low_signal
regkey,HKEY_USERS\.DEFAULT\Control Panel\International\iCountry,registry,0,low_signal
regkey,HKEY_USERS\.DEFAULT\Control Panel\International\iCalendarType,registry,0,low_signal
regkey,HKEY_USERS\.DEFAULT\Control Panel\International\\xed\xa0\xbc\xed\xbc\x8e\xed\xa0\xbc\xed\xbc\x8f\xed\xa0\xbc\xed\xbc\x8d,registry,0,low_signal
regkey,HKEY_USERS\.DEFAULT\Control Panel\International\NumShape,registry,0,low_signal
regkey,HKEY_USERS\.DEFAULT\Control Panel\International\LocaleName,registry,0,low_signal
regkey,HKEY_USERS\.DEFAULT\Control Panel\International\Geo\Nation,registry,0,low_signal
regkey,HKEY_USERS\.DEFAULT\Control Panel\International\Geo,registry,0,low_signal
regkey,HKEY_USERS\.DEFAULT\Control Panel\International,registry,0,low_signal
regkey,HKEY_USERS,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\{11517B7C-E79D-4e20-961B-75A811715ADD}\Root\InventoryMiscellaneousUUPInfo\Windows.UpdateStackPackage.amd64,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\{11517B7C-E79D-4e20-961B-75A811715ADD}\Root\InventoryMiscellaneousUUPInfo\Windows.OOBE.amd64,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\{11517B7C-E79D-4e20-961B-75A811715ADD}\Root\InventoryMiscellaneousUUPInfo\Windows.FeatureExperiencePack.amd64,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\{11517B7C-E79D-4e20-961B-75A811715ADD}\Root\InventoryMiscellaneousUUPInfo\Windows.EmergencyUpdate.amd64,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\{11517B7C-E79D-4e20-961B-75A811715ADD}\Root\InventoryMiscellaneousUUPInfo\Windows.AppraiserData.amd64,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\{11517B7C-E79D-4e20-961B-75A811715ADD}\Root\InventoryMiscellaneousUUPInfo\Windows.Appraiser.amd64,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\{11517B7C-E79D-4e20-961B-75A811715ADD}\Root\InventoryMiscellaneousUUPInfo\SedimentPack.amd64,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\{11517B7C-E79D-4e20-961B-75A811715ADD}\Root\InventoryMiscellaneousUUPInfo\Microsoft.NETFX.amd64,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\{11517B7C-E79D-4e20-961B-75A811715ADD}\Root\InventoryMiscellaneousUUPInfo\MSRT.amd64,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\{11517B7C-E79D-4e20-961B-75A811715ADD}\Root\InventoryMiscellaneousUUPInfo\Hammer.amd64,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\{11517B7C-E79D-4e20-961B-75A811715ADD}\Root\InventoryMiscellaneousUUPInfo\Client.OS.rs2.amd64,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\{11517B7C-E79D-4e20-961B-75A811715ADD}\Root\InventoryMiscellaneousUUPInfo,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\{11517B7C-E79D-4e20-961B-75A811715ADD}\Root\InventoryMiscellaneousMemorySlotArrayInfo,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\{11517B7C-E79D-4e20-961B-75A811715ADD}\Root\InventoryApplication\0000fe2e7c2607987cf839cf5510adda25aa00000904,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\{11517B7C-E79D-4e20-961B-75A811715ADD}\Root\InventoryApplication\0000fa49c020e2cb9677e28e44c30e0b20bc00000904,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\{11517B7C-E79D-4e20-961B-75A811715ADD}\Root\InventoryApplication\0000f93024ac6ac42b9f8216ad8096fd7ae800000904,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\{11517B7C-E79D-4e20-961B-75A811715ADD}\Root\InventoryApplication\0000f5a38db641839c0222f9a0ef1fcd3c2a00000904,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\{11517B7C-E79D-4e20-961B-75A811715ADD}\Root\InventoryApplication\0000f5309f5b595e5e42ad32e3a29b5825f100000904,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\{11517B7C-E79D-4e20-961B-75A811715ADD}\Root\InventoryApplication\0000f4c4763d0b754b5c5a3292d50f70b39200000904,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\{11517B7C-E79D-4e20-961B-75A811715ADD}\Root\InventoryApplication\0000f37d54fea58812344fd367e3b8d1feed0000ffff,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\{11517B7C-E79D-4e20-961B-75A811715ADD}\Root\InventoryApplication\0000f2a7b2ea3c7f5fe129318373ff41139d00000904,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\{11517B7C-E79D-4e20-961B-75A811715ADD}\Root\InventoryApplication\0000f2944e3c8b90d68fb8f69d97251ccf540000ffff,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\{11517B7C-E79D-4e20-961B-75A811715ADD}\Root\InventoryApplication\0000ea514e201c4d15203e5c4f7ab325beb800000904,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\{11517B7C-E79D-4e20-961B-75A811715ADD}\Root\InventoryApplication\0000e9a4ec35f1ce9433858e3cb90e29147700000904,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\{11517B7C-E79D-4e20-961B-75A811715ADD}\Root\InventoryApplication\0000dce0f36bbdb78aa175663d7b82fb030b00000904,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\{11517B7C-E79D-4e20-961B-75A811715ADD}\Root\InventoryApplication\0000dc1c3732680f7f1adf1405c0c56baab900000904,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\{11517B7C-E79D-4e20-961B-75A811715ADD}\Root\InventoryApplication\0000d9fe2d23203264d145c220dec0d94a6b00000904,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\{11517B7C-E79D-4e20-961B-75A811715ADD}\Root\InventoryApplication\0000d14690743d4f61143a18ed201ebc5a4500000904,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\{11517B7C-E79D-4e20-961B-75A811715ADD}\Root\InventoryApplication\0000cecb1a56206b545187b74065aeb52de900000904,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\{11517B7C-E79D-4e20-961B-75A811715ADD}\Root\InventoryApplication\0000bff5ba41909390cb313df24afad10fdc00000904,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\{11517B7C-E79D-4e20-961B-75A811715ADD}\Root\InventoryApplication\0000bce0cf1c4d915f9581909fa46689578900000904,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\{11517B7C-E79D-4e20-961B-75A811715ADD}\Root\InventoryApplication\0000bb4e7ed1264d28ad147c45dcd3ee4a9d00000904,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\{11517B7C-E79D-4e20-961B-75A811715ADD}\Root\InventoryApplication\0000bb2c521370df3c48a13f344da0e6ecfa00000904,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\{11517B7C-E79D-4e20-961B-75A811715ADD}\Root\InventoryApplication\0000b60396db2d7259a7a130a31b5a1eeb9f00000904,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\{11517B7C-E79D-4e20-961B-75A811715ADD}\Root\InventoryApplication\0000b55c857a27ce7dc0fa9de5b82c66d2a00000ffff,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\{11517B7C-E79D-4e20-961B-75A811715ADD}\Root\InventoryApplication\0000b1e1e002fc0d60274fec4f45bb5809fd00000904,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\{11517B7C-E79D-4e20-961B-75A811715ADD}\Root\InventoryApplication\0000b13e0cffccc3fb739b87f0aba625b24a00000904,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\{11517B7C-E79D-4e20-961B-75A811715ADD}\Root\InventoryApplication\0000adeeb6e7b95db0a6b2d1f9cb2a6a8e7000000904,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\{11517B7C-E79D-4e20-961B-75A811715ADD}\Root\InventoryApplication\0000adc4bc4b8bafdf398ba16d0d1778b33500000904,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\{11517B7C-E79D-4e20-961B-75A811715ADD}\Root\InventoryApplication\0000a55226daad379529f570d3b3ab9db89400000904,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\{11517B7C-E79D-4e20-961B-75A811715ADD}\Root\InventoryApplication\0000a0ede2130c08b62af615376804c48cef00000904,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\{11517B7C-E79D-4e20-961B-75A811715ADD}\Root\InventoryApplication\00009dc7520e60ce37bdceec8c0a5028c80300000904,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\{11517B7C-E79D-4e20-961B-75A811715ADD}\Root\InventoryApplication\00009d3505d8af06ef7e0100082c5538eef700000904,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\{11517B7C-E79D-4e20-961B-75A811715ADD}\Root\InventoryApplication\00009bea5fec10bfd0fde552103a2926c49e00000904,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\{11517B7C-E79D-4e20-961B-75A811715ADD}\Root\InventoryApplication\000097f2df7027c902930da2bac73869a14c00000904,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\{11517B7C-E79D-4e20-961B-75A811715ADD}\Root\InventoryApplication\0000966a96b4c93b0d3e3372757bf1d2c54b00000904,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\{11517B7C-E79D-4e20-961B-75A811715ADD}\Root\InventoryApplication\0000908181947db7c0e2a5fbe947e1ec2a9d00000904,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\{11517B7C-E79D-4e20-961B-75A811715ADD}\Root\InventoryApplication\000089d3f624e412aa2101df2ca1a482e79900000904,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\{11517B7C-E79D-4e20-961B-75A811715ADD}\Root\InventoryApplication\000080da029d55ad09cc9c4df9c5c4c928b000000904,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\{11517B7C-E79D-4e20-961B-75A811715ADD}\Root\InventoryApplication\000080b62595a1a3475c31c1e7a737b299630000ffff,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\{11517B7C-E79D-4e20-961B-75A811715ADD}\Root\InventoryApplication\00007954ce4a363305edfc2a260f4b9431d400000904,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\{11517B7C-E79D-4e20-961B-75A811715ADD}\Root\InventoryApplication\00006d8f78ac19e1f5b1b776922b23ca7ec300000904,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\{11517B7C-E79D-4e20-961B-75A811715ADD}\Root\InventoryApplication\00006cbe0b2969ca5630b48688eea6fdc86c00000904,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\{11517B7C-E79D-4e20-961B-75A811715ADD}\Root\InventoryApplication\000065fd33fc7b66e6f42649799090fd75d100000904,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\{11517B7C-E79D-4e20-961B-75A811715ADD}\Root\InventoryApplication\000065100fb4f3af8f288194cd3ee5012de500000904,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\{11517B7C-E79D-4e20-961B-75A811715ADD}\Root\InventoryApplication\0000644f4bbda28a08cf974714dbac3aff2200000904,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\{11517B7C-E79D-4e20-961B-75A811715ADD}\Root\InventoryApplication\0000605e3be13607da27809cce43959518560000ffff,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\{11517B7C-E79D-4e20-961B-75A811715ADD}\Root\InventoryApplication\00005c5263ff187ec0884713aca16480774e0000ffff,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\{11517B7C-E79D-4e20-961B-75A811715ADD}\Root\InventoryApplication\00005c1e43efd7df464cda82f8f4213c5d9500000904,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\{11517B7C-E79D-4e20-961B-75A811715ADD}\Root\InventoryApplication\000057ed8ab7627a2560f3dbad6dbf9044ba00000904,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\{11517B7C-E79D-4e20-961B-75A811715ADD}\Root\InventoryApplication\0000574afbd7ccbad207e91e29e59e1a810d00000904,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\{11517B7C-E79D-4e20-961B-75A811715ADD}\Root\InventoryApplication\000055e6faa0de8badf9df481f41582a241900000904,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\{11517B7C-E79D-4e20-961B-75A811715ADD}\Root\InventoryApplication\0000558e5a5ed15dab84ae1673599da2979e00000904,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\{11517B7C-E79D-4e20-961B-75A811715ADD}\Root\InventoryApplication\0000549905562e1256e6fd58ca9aee417c0a00000904,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\{11517B7C-E79D-4e20-961B-75A811715ADD}\Root\InventoryApplication\00005081dce1b49e905050dd1bdf43563ac200000904,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\{11517B7C-E79D-4e20-961B-75A811715ADD}\Root\InventoryApplication\00004a676efaf75aa1f29e70fabbb3b803df0000ffff,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\{11517B7C-E79D-4e20-961B-75A811715ADD}\Root\InventoryApplication\000049aecfe0cfeebbed3fd668e99632685100000904,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\{11517B7C-E79D-4e20-961B-75A811715ADD}\Root\InventoryApplication\00004469ca225bd35f5e99fb2584a3a166c800000904,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\{11517B7C-E79D-4e20-961B-75A811715ADD}\Root\InventoryApplication\000041c1b0b22d596a3b8bb20148c54e0d6300000904,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\{11517B7C-E79D-4e20-961B-75A811715ADD}\Root\InventoryApplication\00003dbdf2e41e82c92b7630893dbbe221b30000ffff,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\{11517B7C-E79D-4e20-961B-75A811715ADD}\Root\InventoryApplication\0000349a5982749bcd9de093e0d0c61d09ed00000904,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\{11517B7C-E79D-4e20-961B-75A811715ADD}\Root\InventoryApplication\0000302117d0385fc82ae2a3676a5ae6cbe800000904,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\{11517B7C-E79D-4e20-961B-75A811715ADD}\Root\InventoryApplication\00002e3cfaf29d57f0c18a5d7724ab2fdd5800000904,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\{11517B7C-E79D-4e20-961B-75A811715ADD}\Root\InventoryApplication\00002e0ee55945c33dd6e8ad686c511d61fa00000904,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\{11517B7C-E79D-4e20-961B-75A811715ADD}\Root\InventoryApplication\0000202ec0ce9d6612862b112b05b246a1c000000904,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\{11517B7C-E79D-4e20-961B-75A811715ADD}\Root\InventoryApplication\000018a7716e09652e8c3af6cd358c825e2f00000904,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\{11517B7C-E79D-4e20-961B-75A811715ADD}\Root\InventoryApplication\00000b3856f4e1811fd12ba97b2b2c09fb0800000904,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\{11517B7C-E79D-4e20-961B-75A811715ADD}\Root\InventoryApplication\00000aac6330f3103984201db9a4f70dd58f00000904,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\{11517B7C-E79D-4e20-961B-75A811715ADD}\Root\InventoryApplication\00000750bcbee2d70da1430d6b9b63172f2100000904,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\{11517B7C-E79D-4e20-961B-75A811715ADD}\Root\InventoryApplicationShortcut,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\{11517B7C-E79D-4e20-961B-75A811715ADD}\Root\InventoryApplicationFramework,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\{11517B7C-E79D-4e20-961B-75A811715ADD}\Root\InventoryApplicationFile\wininst-9.0.exe|c64b7220678348f2,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\{11517B7C-E79D-4e20-961B-75A811715ADD}\Root\InventoryApplicationFile\wininst-9.0-amd6|a5c51a09c1a5e8cf,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\{11517B7C-E79D-4e20-961B-75A811715ADD}\Root\InventoryApplicationFile\wininst-8.0.exe|ebd8fe45b0df2e63,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\{11517B7C-E79D-4e20-961B-75A811715ADD}\Root\InventoryApplicationFile\wininst-7.1.exe|3b055ff67e0e165b,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\{11517B7C-E79D-4e20-961B-75A811715ADD}\Root\InventoryApplicationFile\wininst-6.0.exe|d90804d143f948ee,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\{11517B7C-E79D-4e20-961B-75A811715ADD}\Root\InventoryApplicationFile\wininst-14.0.exe|7278b5eaf50e35d6,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\{11517B7C-E79D-4e20-961B-75A811715ADD}\Root\InventoryApplicationFile\wininst-14.0-amd|fff1de457a9ec246,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\{11517B7C-E79D-4e20-961B-75A811715ADD}\Root\InventoryApplicationFile\wininst-10.0.exe|6f0f7e75984c973f,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\{11517B7C-E79D-4e20-961B-75A811715ADD}\Root\InventoryApplicationFile\wininst-10.0-amd|8690232673f45b72,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\{11517B7C-E79D-4e20-961B-75A811715ADD}\Root\InventoryApplicationFile\wingetmcpserver.|990db9edc979e28c,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\{11517B7C-E79D-4e20-961B-75A811715ADD}\Root\InventoryApplicationFile\winget.exe|4aed3daeb0efaa49,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\{11517B7C-E79D-4e20-961B-75A811715ADD}\Root\InventoryApplicationFile\winget.exe|3769fd6bf8b71376,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\{11517B7C-E79D-4e20-961B-75A811715ADD}\Root\InventoryApplicationFile\windowspackagema|deb88a0ff4964105,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\{11517B7C-E79D-4e20-961B-75A811715ADD}\Root\InventoryApplicationFile\windowspackagema|cd45b8ae198a349f,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\{11517B7C-E79D-4e20-961B-75A811715ADD}\Root\InventoryApplicationFile\windowsadvanceds|ff0fb7d294094630,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\{11517B7C-E79D-4e20-961B-75A811715ADD}\Root\InventoryApplicationFile\windowsadvanceds|b9cb5da747eacbfa,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\{11517B7C-E79D-4e20-961B-75A811715ADD}\Root\InventoryApplicationFile\updatecheck.exe|13401c5104f7b7f0,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\{11517B7C-E79D-4e20-961B-75A811715ADD}\Root\InventoryApplicationFile\uninstall.exe|987e0404a196a19e,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\{11517B7C-E79D-4e20-961B-75A811715ADD}\Root\InventoryApplicationFile\unins000.exe|58431907f0b7acaf,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\{11517B7C-E79D-4e20-961B-75A811715ADD}\Root\InventoryApplicationFile\svchost.exe|3a3b9820ea882eb4,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\{11517B7C-E79D-4e20-961B-75A811715ADD}\Root\InventoryApplicationFile\sumatrapdf.exe|6df6d0cc72edfe15,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\{11517B7C-E79D-4e20-961B-75A811715ADD}\Root\InventoryApplicationFile\sumatrapdf-3.5.2|3766a015d2376f89,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\{11517B7C-E79D-4e20-961B-75A811715ADD}\Root\InventoryApplicationFile\storeexperienceh|c3c2b0fe56c7b934,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\{11517B7C-E79D-4e20-961B-75A811715ADD}\Root\InventoryApplicationFile\startscreen.exe|5fb65ceeda477d14,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\{11517B7C-E79D-4e20-961B-75A811715ADD}\Root\InventoryApplicationFile\startisbackcfg.e|a2b07323ff99ff03,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\{11517B7C-E79D-4e20-961B-75A811715ADD}\Root\InventoryApplicationFile\startback.v3.6.1|82883f37b161617a,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\{11517B7C-E79D-4e20-961B-75A811715ADD}\Root\InventoryApplicationFile\setup.exe|92aeeae68be93375,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\{11517B7C-E79D-4e20-961B-75A811715ADD}\Root\InventoryApplicationFile\pyw.exe|5f03342bb9a9928a,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\{11517B7C-E79D-4e20-961B-75A811715ADD}\Root\InventoryApplicationFile\pythonw.exe|7fcd0f33bcd4fe,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\{11517B7C-E79D-4e20-961B-75A811715ADD}\Root\InventoryApplicationFile\pythonw.exe|301ac6fabde26f70,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\{11517B7C-E79D-4e20-961B-75A811715ADD}\Root\InventoryApplicationFile\python.exe|ba647eaaec9a7216,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\{11517B7C-E79D-4e20-961B-75A811715ADD}\Root\InventoryApplicationFile\python.exe|8e26b18980142fcf,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\{11517B7C-E79D-4e20-961B-75A811715ADD}\Root\InventoryApplicationFile\python-3.8.8.exe|73ace1057585762b,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\{11517B7C-E79D-4e20-961B-75A811715ADD}\Root\InventoryApplicationFile\python-3.8.8.exe|348fac241c01b6f4,registry,0,low_signal
